79.98611076,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28
61.887365759999994,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28
40.269535256000005,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270
41.052779992,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365
44.296075096,198.6,132.4,0.0,192.0,0.0,978.4,825.5,360
47.029847436000004,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90
43.698299404,380.0,95.0,0.0,228.0,0.0,932.0,594.0,365
36.447769788,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28
45.854290856,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28
39.28978986,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28
38.074243671999994,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90
28.021683592,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28
43.01296026,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270
42.32693164,190.0,190.0,0.0,228.0,0.0,932.0,670.0,90
47.813781648,304.0,76.0,0.0,228.0,0.0,932.0,670.0,28
52.908319811999995,380.0,0.0,0.0,228.0,0.0,932.0,670.0,90
39.358047983999995,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90
56.141962252,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365
40.563252031999994,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90
42.620648416,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180
41.836714203999996,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180
28.23748958,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28
8.06342182,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3
44.207822168,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180
52.516697443999995,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365
53.300631656,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270
41.15137506,380.0,95.0,0.0,228.0,0.0,932.0,594.0,270
52.1243856,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180
37.427515183999994,427.5,47.5,0.0,228.0,0.0,932.0,594.0,28
38.60376124,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7
55.260122448,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365
52.908319811999995,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365
41.719503284,198.6,132.4,0.0,192.0,0.0,978.4,825.5,180
42.131120456,475.0,0.0,0.0,228.0,0.0,932.0,594.0,270
53.69225402399999,190.0,190.0,0.0,228.0,0.0,932.0,670.0,365
38.407950056000004,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270
30.079769451999997,237.5,237.5,0.0,228.0,0.0,932.0,594.0,28
37.721921436,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90
42.229026048,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90
36.251958603999995,237.5,237.5,0.0,228.0,0.0,932.0,594.0,180
50.45930106,342.0,38.0,0.0,228.0,0.0,932.0,670.0,90
43.698299404,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365
38.995383608,237.5,237.5,0.0,228.0,0.0,932.0,594.0,365
53.104130996,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180
41.542997428,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90
35.076402024,427.5,47.5,0.0,228.0,0.0,932.0,594.0,7
15.049192651999999,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3
40.759063216,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180
26.258003984,237.5,237.5,0.0,228.0,0.0,932.0,594.0,7
32.823194456,380.0,95.0,0.0,228.0,0.0,932.0,594.0,7
39.779317819999996,332.5,142.5,0.0,228.0,0.0,932.0,594.0,180
46.931941843999994,190.0,190.0,0.0,228.0,0.0,932.0,670.0,180
33.116911232,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90
49.185149411999994,304.0,76.0,0.0,228.0,0.0,932.0,670.0,90
14.589312159999999,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7
14.638264955999999,198.6,132.4,0.0,192.0,0.0,978.4,825.5,7
41.934619796,475.0,0.0,0.0,228.0,0.0,932.0,594.0,365
9.131420144,198.6,132.4,0.0,192.0,0.0,978.4,825.5,3
50.94882902,304.0,76.0,0.0,228.0,0.0,932.0,670.0,180
33.019005639999996,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28
54.378282643999995,304.0,76.0,0.0,228.0,0.0,932.0,670.0,270
51.732763231999996,266.0,114.0,0.0,228.0,0.0,932.0,670.0,270
9.86640156,310.0,0.0,0.0,192.0,0.0,971.0,850.6,3
50.655112243999994,190.0,190.0,0.0,228.0,0.0,932.0,670.0,270
48.695621452,266.0,114.0,0.0,228.0,0.0,932.0,670.0,180
55.064311264,342.0,38.0,0.0,228.0,0.0,932.0,670.0,270
44.698039603999995,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360
30.275580636,332.5,142.5,0.0,228.0,0.0,932.0,594.0,7
40.856968808,190.0,190.0,0.0,228.0,0.0,932.0,670.0,28
71.98818916,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28
34.39795764,374.0,189.2,0.0,170.1,10.1,926.1,756.7,3
28.79941252,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3
33.398217439999996,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3
36.3009114,425.0,106.3,0.0,151.4,18.6,936.0,803.7,3
28.99936056,375.0,93.8,0.0,126.6,23.4,852.1,992.6,3
37.79707432,475.0,118.8,0.0,181.1,8.9,852.1,781.5,3
40.1964508,469.0,117.2,0.0,137.8,32.2,852.1,840.5,3
33.398217439999996,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3
28.096147,388.6,97.1,0.0,157.9,12.1,852.1,925.7,3
41.2996124,531.3,0.0,0.0,141.8,28.2,852.1,893.7,3
33.398217439999996,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3
25.2003478,318.8,212.5,0.0,155.7,14.3,852.1,880.4,3
41.09966436,401.8,94.7,0.0,147.4,11.4,946.8,852.1,3
35.3011712,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
28.296095039999997,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3
28.599464479999998,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3
35.3011712,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
24.40055564,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3
35.3011712,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
39.300132,439.0,177.0,0.0,186.0,11.1,884.9,707.9,3
40.59634688,389.9,189.0,0.0,145.9,22.0,944.7,755.8,3
35.3011712,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
24.0971862,337.9,189.0,0.0,174.9,9.5,944.7,755.8,3
46.20178676,374.0,189.2,0.0,170.1,10.1,926.1,756.7,7
42.79577532,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7
49.20100736,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7
46.80163088,425.0,106.3,0.0,151.4,18.6,936.0,803.7,7
45.69846928,375.0,93.8,0.0,126.6,23.4,852.1,992.6,7
55.59934464,475.0,118.8,0.0,181.1,8.9,852.1,781.5,7
54.896079119999996,469.0,117.2,0.0,137.8,32.2,852.1,840.5,7
49.20100736,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7
34.90127512,388.6,97.1,0.0,157.9,12.1,852.1,925.7,7
46.89815752,531.3,0.0,0.0,141.8,28.2,852.1,893.7,7
49.20100736,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7
33.398217439999996,318.8,212.5,0.0,155.7,14.3,852.1,880.4,7
54.09628696,401.8,94.7,0.0,147.4,11.4,946.8,852.1,7
55.89581932,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7
49.80085148,323.7,282.8,0.0,183.8,10.3,942.7,659.9,7
47.09810556,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7
55.89581932,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7
37.997022359999995,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7
55.89581932,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7
56.095767359999996,439.0,177.0,0.0,186.0,11.1,884.9,707.9,7
59.09498796,389.9,189.0,0.0,145.9,22.0,944.7,755.8,7
22.89749796,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7
35.101223159999996,337.9,189.0,0.0,174.9,9.5,944.7,755.8,7
61.09446836,374.0,189.2,0.0,170.1,10.1,926.1,756.7,28
59.79825348,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28
60.2946762,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28
61.797733879999996,425.0,106.3,0.0,151.4,18.6,936.0,803.7,28
56.69561148,375.0,93.8,0.0,126.6,23.4,852.1,992.6,28
68.29949256,475.0,118.8,0.0,181.1,8.9,852.1,781.5,28
66.89985628,469.0,117.2,0.0,137.8,32.2,852.1,840.5,28
60.2946762,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28
50.69717028,388.6,97.1,0.0,157.9,12.1,852.1,925.7,28
56.3991368,531.3,0.0,0.0,141.8,28.2,852.1,893.7,28
60.2946762,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28
55.495923239999996,318.8,212.5,0.0,155.7,14.3,852.1,880.4,28
68.4994406,401.8,94.7,0.0,147.4,11.4,946.8,852.1,28
71.29871315999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
74.69782984,323.7,282.8,0.0,183.8,10.3,942.7,659.9,28
52.20022796,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28
71.29871315999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
67.69964844,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28
71.29871315999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
65.99664272,439.0,177.0,0.0,186.0,11.1,884.9,707.9,28
74.4978818,389.9,189.0,0.0,145.9,22.0,944.7,755.8,28
71.29871315999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
49.89737812,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28
63.3973182,374.0,189.2,0.0,170.1,10.1,926.1,756.7,56
64.90037588,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56
64.30053176,425.0,106.3,0.0,153.5,16.5,852.1,887.1,56
64.90037588,425.0,106.3,0.0,151.4,18.6,936.0,803.7,56
60.19814956,375.0,93.8,0.0,126.6,23.4,852.1,992.6,56
72.29845336,475.0,118.8,0.0,181.1,8.9,852.1,781.5,56
69.29923276,469.0,117.2,0.0,137.8,32.2,852.1,840.5,56
64.30053176,425.0,106.3,0.0,153.5,16.5,852.1,887.1,56
55.19944856,388.6,97.1,0.0,157.9,12.1,852.1,925.7,56
58.798513279999995,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56
64.30053176,425.0,106.3,0.0,153.5,16.5,852.1,887.1,56
66.10006412,318.8,212.5,0.0,155.7,14.3,852.1,880.4,56
73.69808963999999,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56
77.29715436,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56
80.19984832,323.7,282.8,0.0,183.8,10.3,942.7,659.9,56
54.896079119999996,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56
77.29715436,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56
72.99482412,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56
77.29715436,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56
71.69860924,439.0,177.0,0.0,186.0,11.1,884.9,707.9,56
79.40005615999999,389.9,189.0,0.0,145.9,22.0,944.7,755.8,56
77.29715436,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56
59.89478012,337.9,189.0,0.0,174.9,9.5,944.7,755.8,56
64.90037588,374.0,189.2,0.0,170.1,10.1,926.1,756.7,91
66.59648684,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91
65.19685056,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91
66.69990824,425.0,106.3,0.0,151.4,18.6,936.0,803.7,91
62.5009994,375.0,93.8,0.0,126.6,23.4,852.1,992.6,91
74.19451236,475.0,118.8,0.0,181.1,8.9,852.1,781.5,91
70.69886903999999,469.0,117.2,0.0,137.8,32.2,852.1,840.5,91
65.19685056,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91
